timestamp	commit	toffoli	clifford	qubits	ops	correct	notes
1776563628	7e32921	2815286.362	14434972.457	2997	29858442	FAIL	STEP0_SKIP_1=242 STEP0_SKIP_2=301 probe | CLASSICAL MISMATCH shot 5819: got (0x7e8ebc772b0a8b36f17d83c321c133080def99c56ad5dbaed2ccbdc6611db01e,0x22ac329c64fbe456e1bd3b1b8c4ff63f933f07bc0b5ec3f02f3cfff47243ed89) exp (0x2518387740e83f5e7cb572998712a2d0cf23396019767da80404a0d47bed24d5,0xe1c96dfab906e5cec79d8fb0150fc7ab6fbfde7079dcf7ea1e6475c53560d496)
1776563668	7e32921	4362659.000	22367532.396	2997	29865598	OK	confirmed STEP0_SKIP_1=241 STEP0_SKIP_2=301
1776563939	3fca5c3	92734.000	475472.563	2997	29837180	FAIL	K2=400 probe | PHASE GARBAGE: global_phase = 0x0000000010000000 across 64 live shots (must be 0)
1776563975	3fca5c3	4362659.000	22367532.396	2997	29865598	OK	restore K2=401 verify
1776564799	3fca5c3	4362117.000	22367262.221	2997	29865598	OK	f=1 STEP 1 simplification fwd only
1776564881	3fca5c3	4361575.000	22367551.072	2997	29865598	OK	f=1 STEP 1+2 simplification fwd only
1776564939	3fca5c3	4361033.000	22367814.128	2997	29865598	OK	f=1 STEP 1+2+4+5 fwd only
1776565020	3fca5c3	4359407.000	22368065.706	2997	29865598	OK	f=1 simplification fwd+bwd all steps
1776565062	a9931f6	1544413.475	7924390.190	2997	29836203	FAIL	K1=400 probe after f=1 simpl | CLASSICAL MISMATCH shot 3136: got (0x35f24de6d01da212b9c279faacc14126d64d72adf0bd3a3212269f961b975a8a,0x50d5014946bdbded5379ade487083be00c395ee3d4c2f407896587919fe39e43) exp (0x3e04f01715a96dfec48165b0e5a02f6457ed1b490cf280248bb6de0b5e9c3f7,0xb00b53b312ed6253b551a6557439ad1e73fa09e0bcc113cae84a6744639b1f88)
1776565086	a9931f6	926648.085	4754836.631	2997	29837180	FAIL	K2=400 probe after f=1 simpl | CLASSICAL MISMATCH shot 1871: got (0x78f28a19007ea84b7785b415c4682444175c181948ebb024329773e2f2dbf425,0x1d5a16d1c472f238b9090a5628eb7afe0cc35df540c88ec2a8d2710ae0a1fb8b) exp (0x78f28a19007ea84b7785b415c4682444175c181948ebb024329773e2f2dbf425,0x1d5a16d1c472f238b9090a5628eb7b550cc35df540c88ec2a8d27105e0a1e824)
1776565112	a9931f6	494155.461	2536915.730	2997	29801194	FAIL	probe STEP0_SKIP_1=250 post f=1 | CLASSICAL MISMATCH shot 1019: got (0xfc4c3dd6d99a9fb69200e84c8284276c8a11d554c8c48902f286fd67ccbed86d,0x8387f6a4c4481a2ea1085b94020a1b59201896f2a6d66abb8b3526c0669d2c92) exp (0xbd5bd19e885705b1b262b5871560424557aec5a96dccc6e430827208bc9ea686,0xf1a59c0cee55e331619010b75426287b354052b8b40eae3711522becd8fac693)
1776565137	a9931f6	1266529.837	6501492.454	2997	29813542	FAIL	probe STEP0_SKIP_2=310 post f=1 | CLASSICAL MISMATCH shot 2615: got (0x60a6c0daef0ea11f180dd39178e358c16c684fe72d3a425b9ff6832a06b4a860,0x70d556a263eecd52bec565a64c8670081e66dc1065bf716e3e15e212508cb59f) exp (0x70f8c03084ef2f204e572d5af3ba1fb2b3e3021ed975f9c9ee05ba7bdab5bbab,0xf5d1b3aadc04ae3c13c70cf081b1d07d221c0d185a3c5fbbf87888cb19dac40b)
1776565174	a9931f6	4359407.000	22368065.706	2997	29865598	OK	verify restore baseline
1776565259	a9931f6	2999021.922	15387969.523	2997	29865594	FAIL	iter 0 STEP 3 rs cswap → 2 CX | CLASSICAL MISMATCH shot 6157: got (0x13c9926b4c83bf67d48288217ea0645b265d200fc597c230e8faf89ef040f43a,0x3c703380a48684291f2c572cf54f37dda4d6ad9910e18e3d5164c17b02cfc3d0) exp (0x7ac802e1c88ce12949adacdc2f9c3ea151c50d966752a4ea9086cceb47a8f52c,0xc4d75c24d84d398f5ad9e26ca83bc416d8169d57dafdbe1a0b3d0969c6837e1f)
1776565367	a9931f6	4359407.000	22368065.706	2997	29865598	OK	revert iter 0 STEP 3 rs simplification
1776565675	a9931f6	4359407.000	22368065.706	2997	29865598	OK	revert rs_swap_flag attempt; verify baseline
1776566295	a9931f6	61604.071	315504.574	2997	29715998	FAIL	probe R_SMALL_THRESHOLD=340 | CLASSICAL MISMATCH shot 75: got (0x771e585994be739deb95229bc94142c781fb71ae8d1855c16a7db2d32ba5522f,0xad0058564dea42ed51ae811a6f12f59f3e9d80e54d971c575181a83cf7b99db3) exp (0x1e5966cdcc04241278f249757cea98774beaa309d6650ec6bb3b5bd45a8e495,0xa61583dacb4c060a4a257e8468c7585b623c3b4246d59f5824f9e18c08a24379)
1776566316	a9931f6	432241.262	2216283.616	2997	29809498	FAIL	probe R_SMALL_THRESHOLD=330 | CLASSICAL MISMATCH shot 856: got (0x46bf71db774e3f331c309e4e4ab842d07edc92188d8d6c29116500c6c8ac5b29,0x9b7f234158e97f359bf6ce18a6fc18221b60f2a3995f39c9e8c411f62335617f) exp (0x39fee2c91450b61a0256afbb9c430bd9f7c96ce339b3f74a83dec277c9587755,0xddcee17469de22a900ffc426e233c19d7cf644768aa6426a7500c790cc344ffa)
1776566352	a9931f6	4358387.000	22360259.514	2997	29856248	OK	probe R_SMALL_THRESHOLD=325
1776566391	a9931f6	4356347.000	22344630.835	2997	29837548	OK	probe R_SMALL_THRESHOLD=327
1776566417	a9931f6	1451435.667	7442997.820	2997	29818848	FAIL	probe R_SMALL_THRESHOLD=329 | CLASSICAL MISMATCH shot 2964: got (0x4f350d2ca3536c78a81162d8a73614f16894084d940f07f23bbceca8854b93d3,0xf31b9c791ca47a948c7935338c181830db39aec16493bb11c48cbb0b29e93348) exp (0x4f350d2ca3536c78a81162d8a73614f16894084d940f07f23bbceca8854b93d3,0xf31b9c791ca47a948c7935338c181836db39aec16493bb11c48cbb0529e91c62)
1776566444	a9931f6	1667997.574	8554530.048	2997	29828198	FAIL	probe R_SMALL_THRESHOLD=328 | CLASSICAL MISMATCH shot 3431: got (0xbc29dc9b6a682cae8b7cffa757d2df05d5cd40e8d302c4064b0aa5d632df5c6e,0xe12c4a5ba52c890d1406ad96165c0f0654e8754993361476a2d1ae3d449f0964) exp (0x71a82aa2a0e692692d4e24ed8769a21b72539c1f6d514d043d1d560b5348c045,0xa134912fde677ecf8f02591bb1370d9e9a197382d2b19deb08132c474f50270f)
1776566480	a9931f6	4356347.000	22344630.835	2997	29837548	OK	confirmed R_SMALL_THRESHOLD=327
1776566532	973c74f	4352186.000	22323327.318	2997	29808153	OK	probe K1=400 post R_SMALL=327
1776566559	973c74f	1231100.993	6314623.691	2997	29719440	FAIL	probe K1=397 | CLASSICAL MISMATCH shot 2556: got (0x6b85865f3f2b0b06c4eeb89f7b68cec8302be05fcc54888d6c71b0259b716ea,0xa22ecad4143fdd042fc7632794e3e6db363410e8f57b2a25e25b0b287d85bdbd) exp (0x65a22edf41d47070c16f05d0ec8e4fc6ebbd29cfa92060f3c958ca228294103e,0x643bc146b1068993e17dcfc3246ad84f5999ce5e4d6481d84854519461d0b52d)
1776566590	973c74f	3145371.106	16133315.968	2997	29778670	FAIL	probe K1=399 | CLASSICAL MISMATCH shot 6517: got (0x91d7fb9298bfef2c287164d37d8d65bef0751c307caf622bf9994474235586e4,0xa9fc3ff3d4c28869f1d377e0a6509cee96aba21b403a913ebe6b764326c8da20) exp (0x611b7f6b7909c5f6c9712632a6ba458111e82628f3761cbc32192a3e1f6268c7,0x435ce61e4f097543270c8abbc7dc038cbee69acd73f7ea3e29789707e385f047)
1776566612	973c74f	246696.454	1265415.022	2996	29779735	FAIL	probe K2=400 | PHASE GARBAGE: global_phase = 0x0000020000000000 across 64 live shots (must be 0)
1776566650	973c74f	4352186.000	22323327.318	2997	29808153	OK	K1=400 final
1776566672	973c74f	92555.617	474853.841	2997	29779529	FAIL	probe STEP0_SKIP_1=245 post K=400 | PHASE GARBAGE: global_phase = 0x0000000800000000 across 64 live shots (must be 0)
1776566705	973c74f	3299854.199	16933312.908	2997	29756097	FAIL	probe STEP0_SKIP_2=310 post K=400 | CLASSICAL MISMATCH shot 6808: got (0x3861781f1ada4cca1bac26fee999abfcb2b3c37b4f5552068024a5b9333f0e1d,0x14c7ac80cf2864640aafde8cf8436b64494f81c984365a5283d6e78f144450ec) exp (0x6ef93b50841c1314428265656c63e10236dbfbb3e9dd1dbe00c2fd82f26b8e38,0x9d25b2f05b2adc61a8d355ddd70538e88dc191fbf745b36e490d406d034d9144)
1776566728	973c74f	678799.234	3482414.979	2997	29784737	FAIL	probe STEP0_SKIP_2=305 | PHASE GARBAGE: global_phase = 0x0000000040000000 across 64 live shots (must be 0)
1776566755	973c74f	1851811.915	9498829.692	2997	29802257	FAIL	probe STEP0_SKIP_2=302 | CLASSICAL MISMATCH shot 3776: got (0x51f96d41e8ef91b1e1f5b5aef9c0dc9baa69e80a6d82598bf5ecfd6254861aa8,0x1ee82968f39ac1a64f303b5781a3d50312300c373b4efb7eb7202a79b0432a24) exp (0xaa1c18e065e47eed5abda3965fde7d51d82e2f2ee0f4fbb021a4195c25c848b7,0x4c9ef0010b1ba15ebbc0afb263b1f40176f912ece75cd887d58fceed3f9e0a85)
1776566794	973c74f	4352186.000	22323327.318	2997	29808153	OK	final K1=400 K2=401 STEP0_SKIP=(241,301) R_SMALL=327
1776566826	87799be	740276.766	3795714.896	2997	29780103	FAIL	probe R_SMALL=330 post K1=400 | CLASSICAL MISMATCH shot 1527: got (0xe810b9d239343f7f706777a1567a2d39d17002746a33b8ffc11e528ae9c92c44,0xeff451169628e7265e5611148b5081c804bfdbf9fa6bb10ae55b27dc75c0bf6d) exp (0xa4bc18d8f4c4421b25e735a622d66ea5d395a54eb99312a716586e2fae5f913,0x7f76c1849cc42fc56e86d83c7a798551437f8ee9ca0c86405cf287858959a124)
1776566864	87799be	4351166.000	22315496.064	2997	29798803	OK	probe R_SMALL=328
1776566886	87799be	123408.397	632843.101	2997	29789453	FAIL	probe R_SMALL=329 | PHASE GARBAGE: global_phase = 0x0000000000020000 across 64 live shots (must be 0)
1776566921	87799be	4351166.000	22315496.064	2997	29798803	OK	R_SMALL=328 final
1776566950	479b212	92489.468	474366.024	2996	29770385	FAIL	probe K2=400 post R_SMALL=328 | CLASSICAL MISMATCH shot 159: got (0xd0c785649e1258c43ec251871a887e14af67bfd3b6c5131327ac19dd9a792f63,0x836809716bbf2567d4b610807bfcf472841eee038289d3dd7e943bd9dea83c78) exp (0x81d75ec0ca3f9b278e82530afd9db29405026399a4abf7218ce23c765887924,0x2fcae24b7b3a0a45d79f38210731e40048cb71f3a08df58c632d67e05fb31c3b)
1776566977	479b212	1665752.936	8544748.697	2997	29775387	FAIL	probe STEP0_SKIP_2=305 post R_SMALL=328 | CLASSICAL MISMATCH shot 3396: got (0x1b9f1053e29cc4f170485445d690e55d8769f5b3f5389190aa435c556ec3bd43,0xb86417a61b93b7c63fc9133dc94a09559955a6ffbad9e508c205c1b5c4ad5ef) exp (0x5c2b7f1b36f022795b2004d721ad8a875dfd46308ed379da818ab40d6f19a878,0x549854a2ff767f4aecc8b7b350a811c999a03708b248b41302facd06900543ed)
1776567001	479b212	586269.660	3006902.945	2997	29792907	FAIL	probe STEP0_SKIP_2=302 | CLASSICAL MISMATCH shot 1206: got (0x9b4250de0332034320d019f4b5e1a43e5b95bf626c84ba52edbcc536ec9598ac,0x72025c7fc05e47083a37caa5a1366e84130b49f73ce6f8f7bc747f4ce4cf2b69) exp (0x14a1359d2d790eac44a8502297c02c956a45aa3b3c276fa50c4ad03109c4033f,0xaa2fcdcd52012ea0756ddf3b8c5388c27176fdf14bb723ee387801f2434e3bfe)
1776567038	479b212	4351166.000	22315496.064	2997	29798803	OK	restore STEP0_SKIP_2=301
1776567066	479b212	1388504.681	7121560.602	2997	29791647	FAIL	probe STEP0_SKIP_1=242 | CLASSICAL MISMATCH shot 2828: got (0x99f0572ecc51671bf4f749fae0398ab935c2473b3ca7f3d1687fef5942fcfb1d,0x68be1d925fcce2858cbf9bcde8c5a5cc18f3f21327eb7d46209ce1d13659a40d) exp (0x453cccb6d59689ca5b90f108b15ae12d053a65a4dc04547c73ec3cd3c8e31534,0x64e47c52ed42b975603b85e7537a85de42638456e7ccc7fed004df1587bd47a5)
1776567103	479b212	4351166.000	22315496.064	2997	29798803	OK	back to 241/301
1776567183	479b212	339127.113	1739258.779	2997	29769320	FAIL	probe K1=399 post R_SMALL=328 | CLASSICAL MISMATCH shot 667: got (0x68033e10703dfac526ad119916d5e89f77d036e925b5da9a8cb95e83a9ee5c00,0xc124008a6195b6a7bd455e31493eab53945322a574a71347d05b37307d67b25a) exp (0x863577c8071a2950c998ae0c6b84ea6f422ae4e431cf9f4bee02e762336f2687,0x83aead592ba507fa4ee31ebf837044eb2b9bdce062986eadf1624bd64aa58ebd)
1776567224	479b212	4351166.000	22315496.064	2997	29798803	OK	restore K1=400
1776567740	479b212	401171.149	2057458.042	2997	29798797	FAIL	iter 0 STEP 4 transform skip at i=0 fwd | CLASSICAL MISMATCH shot 828: got (0xd03c3dc9479070fcdd584983c5db6d1eae95b457cb437c8eb72e10907c01133c,0x5f80428a4af55511f2907034ebc274269f878dd43275b939aaa7ea7bbf6be3dc) exp (0xd03c3dc9479070fcdd584983c5db6d1eae95b457cb437c8eb72e10907c01133c,0x5f80428a4af55511f2907034ebc274279f878dd43275b939aaa7ea7abf6be00b)
1776567846	479b212	4351166.000	22315496.064	2997	29798803	OK	reverted transform skip
1776567936	479b212	1604684.596	8229821.215	2997	29798803	FAIL	backward iter 0 i=0 ccx→cx | CLASSICAL MISMATCH shot 3300: got (0xb546f8b0699b5b1484a5f8938beea518518e2e266e6461f038ba8153ed74f79f,0x8dbd2ac03086c96ccb7e875c0e70399fbcd288ca3828961ebd14946533e204f7) exp (0xa677ff5dbd8456e3cc85c4a11bbada3dc4234fe76a47e6102f802aa14bc15d11,0x45abf8cdd5094ca975e5d1cf202f8e310f65177e5c8c382e9bead54878084e63)
1776567973	479b212	4351166.000	22315496.064	2997	29798803	OK	reverted backward iter 0 ccx→cx
1776568049	479b212	925779.574	4747977.816	2997	29798803	FAIL	iter 0 fwd STEP 1 ccx→cx (b_f=1 classical) | CLASSICAL MISMATCH shot 1912: got (0x279ffd0a58cf7a359d8e2e95ab5830f2073df1449f08b6f370aab3db9f1d505c,0x7045991ae2da9bf89aa7c38d5a765ba12d450643afc4c958e7b9f4aef1b59d9f) exp (0x97816e1a2530759b6a29c2e0eed02e9737bf4ec3f7066920ee183f70dae959ed,0x20b75a1b71ec658bb8bd60426afa8894a6c06ca489f8074216d92c8241530f42)
1776568116	479b212	925779.574	4747977.816	2997	29798803	FAIL	re-run iter 0 STEP 1 ccx→cx | CLASSICAL MISMATCH shot 1912: got (0x279ffd0a58cf7a359d8e2e95ab5830f2073df1449f08b6f370aab3db9f1d505c,0x7045991ae2da9bf89aa7c38d5a765ba12d450643afc4c958e7b9f4aef1b59d9f) exp (0x97816e1a2530759b6a29c2e0eed02e9737bf4ec3f7066920ee183f70dae959ed,0x20b75a1b71ec658bb8bd60426afa8894a6c06ca489f8074216d92c8241530f42)
1776568169	479b212	925779.574	4747977.816	2997	29798803	FAIL	 | CLASSICAL MISMATCH shot 1912: got (0x279ffd0a58cf7a359d8e2e95ab5830f2073df1449f08b6f370aab3db9f1d505c,0x7045991ae2da9bf89aa7c38d5a765ba12d450643afc4c958e7b9f4aef1b59d9f) exp (0x97816e1a2530759b6a29c2e0eed02e9737bf4ec3f7066920ee183f70dae959ed,0x20b75a1b71ec658bb8bd60426afa8894a6c06ca489f8074216d92c8241530f42)
1776568252	479b212	4351166.000	22315496.064	2997	29798803	OK	revert iter 0 STEP 1 ccx→cx
1776568548	479b212	4351164.000	22315498.998	2997	29798803	OK	iter 0 fwd STEP 2 ccx(add_f=1, b_f, t)→cx(b_f, t)
1776568588	479b212	401170.965	2057454.877	2997	29798803	FAIL	iter 0 fwd+bwd STEP 2 ccx→cx | PHASE GARBAGE: global_phase = 0x0000000400000000 across 64 live shots (must be 0)
1776568636	479b212	4351164.000	22315498.998	2997	29798803	OK	forward only iter 0 STEP 2 ccx→cx
1776568697	913155a	401170.965	2057454.877	2997	29798803	FAIL	retry backward iter 0 STEP 2 ccx→cx clean | PHASE GARBAGE: global_phase = 0x0000000400000000 across 64 live shots (must be 0)
1776568803	913155a	401170.965	2057454.877	2997	29798803	FAIL	clean rebuild, backward iter 0 STEP 2 ccx→cx retry | PHASE GARBAGE: global_phase = 0x0000000400000000 across 64 live shots (must be 0)
1776568852	913155a	4351164.000	22315498.998	2997	29798803	OK	reverted backward iter 0 STEP 2 ccx→cx
1776569054	913155a	216015.135	1107860.855	2997	29798797	FAIL	retry iter 0 fwd STEP 4 transform skip at i=0 | CLASSICAL MISMATCH shot 416: got (0x30c5db2c9548f15c2c512249ea170159abb2d5fadfea94c133a709e9ea1c0dab,0xc38ab0aaab37653613e8ad759acf9c9e091cfc13ea8c9ea7e1d5e87d3501e097) exp (0x9699c1668753f882346d773006d55315f7e5de21e25554852cad29a0dacf06c1,0x4c9f2233d2210d92d7696b18f5c5675b8df1f66a35b3a74b1106aad33b8ed979)
1776569155	913155a	216015.135	1107860.855	2997	29798797	FAIL	iter 0 fwd transform skip clean rebuild | CLASSICAL MISMATCH shot 416: got (0x30c5db2c9548f15c2c512249ea170159abb2d5fadfea94c133a709e9ea1c0dab,0xc38ab0aaab37653613e8ad759acf9c9e091cfc13ea8c9ea7e1d5e87d3501e097) exp (0x9699c1668753f882346d773006d55315f7e5de21e25554852cad29a0dacf06c1,0x4c9f2233d2210d92d7696b18f5c5675b8df1f66a35b3a74b1106aad33b8ed979)
1776569212	913155a	4351164.000	22315498.998	2997	29798803	OK	revert transform skip, back to 4351161
1776569447	913155a	1080075.674	5539302.849	2997	29798803	FAIL	backward iter 0 STEP 2 ccx→cx with forward cx order | CLASSICAL MISMATCH shot 2197: got (0x8b0e012fe3a4108f2a5953c08f14eec9a0327639e071192a18c174da064751c3,0x6276d6321ca8b9066ac88f0f59367af3de2674ccae6aa2247243c0869083f4ad) exp (0x8956903fe5c44c5f7b7a833961db2b97f8957159f8a6b4721ed493c5a416afcb,0xad7afa02e8fe482bb8dcd66d2953aed1f0fd69df2bb317872b8d9b8baeac479c)
1776569491	913155a	4351164.000	22315498.998	2997	29798803	OK	revert backward STEP 2 ccx
1776569550	913155a	401170.965	2057454.877	2997	29798803	FAIL	both fwd+bwd iter 0 STEP 2 ccx→cx, keep backward order | PHASE GARBAGE: global_phase = 0x0000000400000000 across 64 live shots (must be 0)
1776569614	913155a	4351164.000	22315498.998	2997	29798803	OK	final revert
1776571538	913155a	28869.447	154285.871	2997	28957087	FAIL	skip STEP 9 r,s cswap fwd+bwd symmetric (expect correctness fail) | CLASSICAL MISMATCH shot 0: got (0x1143f5742be049f25465cab4ef576db762980e4c9ac86c90cf1f43508794c32c,0x4990dd6800e0ae500530d987edf78e658bed58e015c480474ca71765b4bd1974) exp (0x5fae02334294413fc4f76189f6a604c94823fb2eccac6e68335e6201df8bf3f2,0x7b20891dff1f02000ed8e05672fe5ed88cc9cd4d1aefcc6c0977734d3635cfa0)
1776572288	913155a	28880.794	154354.930	3398	28968356	FAIL	cross-iter r,s cswap fusion with K carry qubits | CLASSICAL MISMATCH shot 0: got (0x5ee306e443c30b698f3461a53fe5ab355a28ef520b77f28c8be791d6933123f8,0xcd100822ab8aca85f6ac9f7a927e4fc0ea0a8ea0bdce61c0716d832bd80c39fd) exp (0xa316610f7ccb2aeabb0b486620d7c1aef0b3f9d6e9244c099642b20a9bc5dfba,0xb2b59748ea9db60e823eb82ccd9c48438ca5a14ea8bd016a835052a140edeafa)
1776572549	913155a	29410.468	155401.473	3398	29190668	FAIL	cross-iter r,s cswap fusion iter<R_SMALL with catchup at transition | CLASSICAL MISMATCH shot 0: got (0x459b680415b5880f798a212d48e984840f7b9700b092798ea711ccdec305a115,0xc3c66abea3395d255830402e9aee10ae4d444d947856cb5735b013132752bf42) exp (0x2bb97ea2610e2338a84d88419b4af6f96d6eb8f48434489b53ee7a65c00b5847,0x731740e94fc246c535863fa6ab5f34cc47e9e66e972645b933aec5426bbbe165)
1776572669	913155a	2376726.780	12188026.821	3398	29802676	FAIL	force in_fusion=false; should match baseline | CLASSICAL MISMATCH shot 4884: got (0xba39a8840ec53e394f8bdb87f8923e043b8ee39472009c7570f131cd8585649b,0xe7d551657e5da168552a5c3125e91b7cfd038e1c24f4a610ad2411e4ed234f7e) exp (0x32a66cefa075892e0c020d940fac38a46b2e25e75ecca6d013ce333cfadec262,0x40cbf96cf5686815ba3cabe24907d92cf0bd069ac236fc7c7ebc77fcf748e42a)
1776572822	913155a	833201.617	4273330.191	3398	29799604	FAIL	force in_fusion=false, no catchup, test baseline equivalence | CLASSICAL MISMATCH shot 1727: got (0x952631496ec48505ab3cd0d78eaf7e85b3af76cf587a605e0a0b8e1471b2ed3d,0xb13bca89ffada933ed12ea975be6680879fe00dd2d4173adc254d59fee736bf4) exp (0x2c24eb6ac4c1e5a05f50604a6363bd9f7d8455e893bb09acbbb5499589431818,0x66d316b37c3abb61d8f449ba1ae0a6cff77ad76a7522dc731cb9c82a60fb3e7b)
1776572892	913155a	4351164.000	22315498.998	2997	29798803	OK	revert to baseline
1776573394	57c7bd8	1817101.064	9333180.135	3107	35113148	FAIL	K1=K2=511 safe max baseline test | CLASSICAL MISMATCH shot 3179: got (0x19c1e7f5c6fc646257248ff335857c8ba77ecd740e22972df2c0184650ce37ca,0x5729ef5413fbed91cc4f592f3f96659f25e2854c0bd22b67b5f48768d69d3643) exp (0xb80291ade39b7799507b65b9a8c253d40a5965efd0c8c47917c063191be5161d,0x3700b2f09004e34a57352f7364d36261967f2756f68330478ae1008831541565)
1776573478	57c7bd8	4351164.000	22315498.998	2997	29798803	OK	final baseline verify
1776575524	80e9022	4351164.000	22315498.998	2997	29798803	OK	end session verify baseline
1776575755	e02f6ab	30198.922	156611.940	2997	28498287	FAIL	remove STEP 0 OR chain entirely (experimental) | CLASSICAL MISMATCH shot 57: got (0xf9d0f8cba7e27e6f41780a86a91b363ef2a19f47201bd630688a55293bc591d1,0x927eaba7552716f6423bd13f7520bfdad2fe38269a71351df6d46c71cb1bfd47) exp (0x38e34945edb29c30a8ccd0dd536e3a2f344dffead30bd5a0ae2e3896a5d7662b,0x389db9a0775d28d88ab1ab114c094829395d80a6c07e92c9dc80f134f8d200ef)
1776576062	bc2d2b1	4351164.000	22315498.998	2997	29798803	OK	add unused QROM lookup primitive (infrastructure)
1776576195	0814886	4351164.000	22315498.998	2997	29798803	OK	QROM primitive cleaned up (unused but correct)
1776576569	4b1a511	4351164.000	22315498.998	2997	29798803	OK	add windowed mul_by_const_acc primitive (unused)
1776576639	a882e79	1876049.362	9740998.144	3226	30640013	FAIL	wire windowed mul replacing pair 1 halve loop | CLASSICAL MISMATCH shot 3799: got (0xfce730d89b2f6de486cb26ea772574d4650abcf7c0387eab329ac2711cf30a15,0xce367547dabba2b145ab32fde5d30c71abda901c18e0471692a8f6d3ce82a33) exp (0xe36400a9037ca41cfc8c0a60c7ceeafbdc903fd7131deb7d7b9282a82d07111b,0x60994f7ad0f26b9a33d7b7358ed8bb030354942deac8ea448f0a0d5b86e1e32)
1776576696	a882e79	4351164.000	22315498.998	2997	29798803	OK	revert windowed wire-in
1776576769	93592e5	1370755.191	7251453.370	3226	32281968	FAIL	replace pair 1 halve loop with sparse in_place_mul_const | CLASSICAL MISMATCH shot 2676: got (0xa923cf72c8bfd35dac7764c097fcdde18b4bc324629ab1fd38c6028be4d23a3b,0x267497976d6e92c48949426b6343955b90d8137fc19b48d2174ae07f302ad1eb) exp (0x759bd8fe3bc45883661daf3438637b02b9f9cb687fb4b28c61e5a3c6afa41eea,0x1203123434ea345af725917e207ef5b95456bfbc4246c801b0f31e9e2816b0b6)
1776576830	93592e5	4846267.000	25619636.153	3288	33995441	OK	pair 1 halve→mul_const, bump K1 to 2N-50
1776576890	93592e5	4351164.000	22315498.998	2997	29798803	OK	revert windowed experiment
1776577136	f7dc431	30806.553	158133.909	2997	29694639	FAIL	tighten OR chain width to n-iter for iter < n | CLASSICAL MISMATCH shot 3: got (0x35fc1f7cd22e098230ae1f56a5c7e1ec00d96307154f21f5b495257bcea5e657,0x26222188f4ae31ac8046081ac5e45e1db33a5a4b622d67cea3c8c61ad50a64ce) exp (0xde3ff373ea06efd003226991d9285211bdda4ec77aa1e38dc314312c0c8f9068,0x2ccefe16cf1d630c6a662140b74a1935a9084743f68f8b03a4d02a7e3dea2d96)
1776577175	f7dc431	4351164.000	22315498.998	2997	29798803	OK	revert OR width tightening - assumption u=p always doesn't hold
1776577862	d8c5202	1682184.397	8628777.919	3257	29035827	FAIL	2-level Karatsuba re-applied | PHASE GARBAGE: global_phase = 0x0000100000000000 across 64 live shots (must be 0)
1776577893	d8c5202	184239.106	944637.039	3268	29689549	FAIL	2-level Karatsuba with K=2N-100 | CLASSICAL MISMATCH shot 338: got (0x806445bd3451184ff7ce549a4765879a8db5efe4c5dd90b34a7875e2e29cae35,0xf2b8142c36c486bb97d420f7380f11e3e6f45315b2963c3e942caed4b0bf203f) exp (0x4299e4c81320b133cf5e69ea75ef4fbaf5b3d4a79881e7c8b3b2b7917e2ef5f,0x5bd108ff4c17235ab209249ab685156acb766b67d3e3c4263304b53729d9846a)
1776577928	d8c5202	1633998.624	8394214.895	3367	34350172	FAIL	2-level Karatsuba K=safe-max 511 | CLASSICAL MISMATCH shot 2928: got (0x88b20145f824adf25ef9ec3845ebae8f5503068b32064726472ff26e480736a0,0x6ce0279752e6802ce60c0ea6885cd8e3b02cae0aba50b394928c7061c9653455) exp (0x303dc17e4f3178cab93cee9d407e8f486685e166e41969667c3d3d558108798,0x27d3ab4cfae9bdbef24f10d63a273c879d7da6d0fbb5b8fd85c53e42a25463)
1776577978	d8c5202	4612354.319	23046295.762	3367	38201004	FAIL	2-level Karatsuba K=511 STEP0_SKIP=0 | CLASSICAL MISMATCH shot 7866: got (0x71d356b7c6a678cb9e42961162e7ec11f8729bfeeba40b7466b0effddca680f7,0x1deeef70265f6f04e6c6a4363515e8abe01459b8c4e8b51b7e2670fbce8f7c52) exp (0xa926c5cedbb39b039defa479d7f7c84c82f9648c283b69d144c58711116585c6,0xe48761ea00a1ca6a1eedfa41ba910ecf3136e14971178b39476099364338f54a)
1776578038	d8c5202	5621893.000	28983867.016	3367	41267804	OK	2-level Kara K=511 step0=0 R_SMALL=0
1776578092	d8c5202	4612354.319	23046295.762	3367	38201004	FAIL	2-level Kara K=511 step0=0 R_SMALL=328 | CLASSICAL MISMATCH shot 7866: got (0x71d356b7c6a678cb9e42961162e7ec11f8729bfeeba40b7466b0effddca680f7,0x1deeef70265f6f04e6c6a4363515e8abe01459b8c4e8b51b7e2670fbce8f7c52) exp (0xa926c5cedbb39b039defa479d7f7c84c82f9648c283b69d144c58711116585c6,0xe48761ea00a1ca6a1eedfa41ba910ecf3136e14971178b39476099364338f54a)
1776578131	d8c5202	4351164.000	22315498.998	2997	29798803	OK	revert 2-level Karatsuba re-attempt
1776578259	632cef1	328800.376	1686827.372	3254	28891255	FAIL	2-level Kara with K=2N-114=398 (prior working) | PHASE GARBAGE: global_phase = 0x0000000000000800 across 64 live shots (must be 0)
